pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant
WASP-94 A b,Transmission,1019,1022,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,56.0,0.0,-0.001686357737897534,0.0008200819618036585,26.25477627421963,55.0,0.9996460534495993,0.4773595686221751,0.0012739451363776777,0.001431912838348019,0.9996689113931446,0.4715415671418047,True,
HD 189733 b,Transmission,264,501,McCullough et al. 2014,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,-0.0049123833247145116,0.0027967695417811735,6.6305896875845765,23.0,0.9996532232488761,0.28828650815585116,-0.02948079387891877,0.020058070894095694,0.9999771735305444,0.2031981604501274,True,
L 98-59 b,Transmission,873,1625,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.0032568483966664585,0.001510060381278125,3.333060193311028,16.0,0.9996595173845811,0.20831626208193926,-0.007459336053609713,0.010856822830655472,0.9997007659022354,0.19073351703416283,True,
GJ 341 b,Transmission,1000,1003,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,57.0,0.0,0.00015355746795338144,0.0003417109538901327,26.839301742305576,56.0,0.9996649910169012,0.47927324539831384,0.0004063126552652673,0.0011522765121444482,0.9995402597544842,0.4857265957846072,True,
GJ 1132 b,Transmission,1085,1094,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,54.0,0.0,0.0002789203588489245,0.0007477098532569052,24.80243643754688,53.0,0.9996664117304007,0.46797049882163927,-0.00044799513622650525,0.0013153483170221904,0.9995357266212934,0.4747391259867788,True,
WASP-39 b,Transmission,171,172,JWST Transiting Exoplanet Community ERS Team 2022,JWST Transiting Exoplanet Community ERS Team 2022,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,60.0,-0.0021385293432698497,0.002111558569286209,28.85228624481203,59.0,0.9996726419946391,0.48902180075952595,0.00017748587664468993,0.003383945460676138,0.9995242362431875,0.4974057811423457,True,
GJ 341 b,Transmission,1002,1003,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,57.0,0.0,0.0001347087865823923,0.00032885797858659457,26.671469916991565,56.0,0.9996958519617622,0.4762762485177065,-0.001471390459920056,0.0011068584222796948,0.9998435606207763,0.4528059418035116,True,
HD 15337 c,Transmission,1765,1766,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,0.0017257381402293126,0.0005601432631089796,62.08484776881382,105.0,0.9997231194195478,0.5912842644648936,0.0019969253349384794,0.0010039519265267242,0.999920490985804,0.5589275903690476,True,
TOI-1685 b,Transmission,1028,1029,Luque et al. 2025,Luque et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,40.0,0.0,-0.0006329083471697172,0.001862281814139233,15.440535446019464,39.0,0.9997358748478619,0.3959111652825503,0.005950455450469017,0.005277901682684813,0.9998491405627769,0.3728800260590905,True,
GJ 341 b,Transmission,996,999,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,54.0,54.0,0.0002183235155279009,0.0004458313045427426,24.366485268323082,53.0,0.9997440981366558,0.45974500506269966,-0.0034706897902983588,0.0016139486185159457,0.9999857488909595,0.37965614220843896,True,
GJ 1132 b,Transmission,1085,1092,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,54.0,0.0,0.002425492134961042,0.0007496849261823021,24.17587109123746,53.0,0.9997726993303312,0.4561485111554238,0.0002414373803366352,0.0013245422823697456,0.9996642292730027,0.46428163738994377,True,
GJ 341 b,Transmission,1005,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,0.0,-9.768698755229779e-05,0.0004398396310582151,24.763245981914068,54.0,0.999783210092218,0.45857862929470494,-0.0010525041148452812,0.0014497255970573838,0.9997639748649167,0.4572861631188816,True,
L 98-59 b,Transmission,881,1625,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.001622309124864869,0.0014050027761501073,3.109484895491518,16.0,0.9997846506467083,0.19434280596821987,-0.003264340570607256,0.010293632682464473,0.9995903283613718,0.20059455574899998,True,
GJ 1132 b,Transmission,1085,1093,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,54.0,0.0,0.002238874753129412,0.0007371445539906352,23.924259635089005,53.0,0.9998061003217756,0.4514011251903586,-0.0005115799220628744,0.0013020165729578234,0.9997331079093662,0.45711304993258034,True,
L 98-59 b,Transmission,873,1626,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.001352143669611081,0.0012368302036194975,3.0585019420758046,16.0,0.9998070884643583,0.1911563713797378,-0.0005576536038274345,0.008826249375157354,0.9995503570235922,0.20363400465229523,True,
WASP-6 b,Transmission,683,1791,Edwards et al. 2023,Carter et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,0.010693809774071868,0.004451495879432052,6.132760260322934,23.0,0.9998232295569592,0.2666417504488232,0.03417815238382698,0.03265638107063696,0.9999342252898428,0.22897226039780383,True,
TOI-776 c,Transmission,956,958,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,-0.0025003895520685684,0.00037883040816926025,59.2708523710877,103.0,0.9998304242611978,0.5754451686513369,0.0009030568044757556,0.0006920076827524129,0.9998839751343733,0.564390953308315,True,
55 Cnc e,Eclipse,709,859,Hu et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,20.0,20.0,-0.002044831984922311,0.0007494162006197433,4.219029516120038,19.0,0.9998398760131959,0.2220541850589494,-0.0017096409613141716,0.0026950719748777474,0.9998312488375115,0.21203440064726847,True,
WASP-103 b,Eclipse,339,608,Cartier et al. 2017,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,18.0,-0.005852527907218828,0.004259253769853104,3.365312793358428,17.0,0.9998427930301919,0.19795957607990755,-0.012059501589477349,0.030320842839369963,0.9997357065520334,0.2004452393884404,True,
L 168-9 b,Transmission,903,906,Alam et al. 2025,Alam et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,53.0,53.0,0.0016777883071948832,0.0005307429004231028,22.93404266375488,52.0,0.9998441507526942,0.44103928199528614,0.0006385416547385777,0.0009707816099195824,0.9998199628738796,0.44120380355594974,True,
WASP-39 b,Transmission,75,171,JWST Transiting Exoplanet Community ERS Team 2022,JWST Transiting Exoplanet Community ERS Team 2022,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,92.0,8.0,-0.005814490274957997,0.0016411266770395962,49.97538660085924,91.0,0.999855272716874,0.5491800725369147,-0.0014220549694726778,0.00274588054923089,0.9998232420756858,0.5523019998273523,True,
TOI-270 d,Transmission,1578,1580,Holmberg &amp; Madhusudhan 2024,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-0.0007436013783070445,0.0006394586260654744,11.227661477230072,33.0,0.9998569856548998,0.34023216597666883,0.00289711664003495,0.0010823374864213182,0.9999999994019341,0.1269631382078102,True,
HD 15337 c,Transmission,1765,1767,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,0.0013063352106169822,0.0005806709675562526,58.82735428366697,103.0,0.9998574869548003,0.5711393619773493,0.0002685516512553395,0.0010697008101836344,0.9998134832569069,0.5761208495061307,True,
TOI-776 c,Transmission,954,959,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,-0.0027020434448240763,0.00039063037281191875,58.74256303104161,103.0,0.9998621910705306,0.5703161459324428,7.24262344610132e-05,0.0007146179178796187,0.9998157887417164,0.5758067773649944,True,
GJ 3090 b,Transmission,1552,1553,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,69.0,0.0,0.0012763879713711195,0.0009050610746159246,33.408422038686155,68.0,0.9998668689600434,0.4913003240983258,0.001414359490364808,0.001890172561959844,0.9998571561221322,0.4902763282447892,True,
55 Cnc e,Eclipse,855,857,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,-0.0009422966653924695,0.0007632306697993203,8.91860852890323,29.0,0.9998751617657594,0.3075382251345941,-0.0026501560460531572,0.0028018582752716075,0.999921274365675,0.2865701387811579,True,
WASP-52 b,Transmission,1690,1691,Bruno et al. 2018,Bruno et al. 2018,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,19.0,0.0,0.0879614166096683,0.004962376916544332,3.6009608075312602,18.0,0.9998900381373834,0.20005337819618113,-0.03775866155559922,0.03392323561450127,0.9999879345480742,0.13894435197433735,True,
TOI-270 d,Transmission,1578,1581,Holmberg &amp; Madhusudhan 2024,Holmberg &amp; Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-0.0007485376846436434,0.0006387492787481923,10.969792913136457,33.0,0.9998902307592619,0.33241796706474114,0.0027604051576757115,0.0010797595471875086,0.9999999979624877,0.1385656641772934,True,
TOI-1685 b,Transmission,1571,1572,Fisher et al. 2026,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,53.0,53.0,-0.0009711258706124484,0.0005741348873300453,22.272640111227332,52.0,0.9999005947543411,0.42832000213898713,0.0012020189935528247,0.00099529942588136,0.999945450130276,0.4081198201400217,True,
GJ 1132 b,Transmission,560,1094,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,-0.00022022474603668776,0.0007566629002792999,26.777727311541664,59.0,0.9999035053516426,0.4538597849413841,-0.0003634557096884457,0.0012804897520080055,0.9998614452566864,0.4602958879589528,True,
L 98-59 b,Transmission,880,1624,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.00046420211277130216,0.0012496518776774423,2.7561350867886487,16.0,0.9999042789584726,0.17225844292429054,-0.002134939112480558,0.008819006712816484,0.9997934166495198,0.17983536637164074,True,
GJ 341 b,Transmission,999,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.00168838176906149,0.0003075577394394349,21.480552661042132,51.0,0.9999109589975721,0.4211873070792575,-0.0018292171894193254,0.0010857371920468786,0.9999846489544592,0.37284207027758043,True,
55 Cnc e,Eclipse,851,855,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,0.0026152026175060125,0.0006461656007856311,8.583046546912277,29.0,0.9999165301363254,0.29596712230731986,0.0023268191790569693,0.002379442452555616,0.9999536206714078,0.27238532279964794,True,
TOI-1685 b,Transmission,1024,1026,Luque et al. 2025,Luque et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,26.0,0.0,0.000627755801512063,0.001118652881045381,6.529472983187306,25.0,0.9999224541241036,0.26117891932749226,-0.003189123322881098,0.0046699324639973535,0.9999213406980832,0.2526297016413855,True,
GJ 1132 b,Transmission,560,1092,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,0.0018736253839880337,0.0007586739891560606,26.378153832674002,59.0,0.9999251876017885,0.44708735309616954,0.0003690019292790509,0.0012885732066637197,0.9998920371602992,0.4533818805044094,True,
L 98-59 b,Transmission,921,922,Bello-Arufe et al. 2025,Bello-Arufe et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,74.0,0.0,-0.0019655619671407982,0.0003685399210333189,35.688176438784026,73.0,0.9999293497898297,0.4888791292984113,0.0006018241768496015,0.0006415725555218098,0.9999365417745097,0.48344787900856445,True,
L 98-59 b,Transmission,882,1626,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.0012193638269257978,0.0006498108673419052,2.6176875872108964,16.0,0.9999326667763673,0.16360547420068103,-0.0002539894889340318,0.0046331073314084086,0.9998305369103999,0.17431215297226096,True,
GJ 1132 b,Transmission,556,1092,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,0.0029629406644734145,0.0007373397608875858,26.210551998955367,59.0,0.9999328950917743,0.44424664405009096,-0.00011526267410264117,0.0012470992079443846,0.999898275723741,0.4517587877245499,True,
TOI-1685 b,Transmission,1025,1026,Luque et al. 2025,Luque et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,26.0,0.0,0.0010806166268344458,0.0011863794019614828,6.410653268220521,25.0,0.9999349460098464,0.25642613072882087,-0.0005698525909784604,0.004944745557268547,0.9998712334172145,0.26655716971320675,True,
GJ 1132 b,Transmission,556,1093,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,54.0,0.0,0.002853437024695121,0.0007486655337308957,22.290146118099734,53.0,0.999935799236798,0.42056879468112707,-0.001045288364241159,0.0013151083966020073,0.9999358419801802,0.4165075091099105,True,
TOI-270 d,Transmission,1056,1579,Felix et al. 2025,Holmberg &amp; Madhusudhan 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,86.0,86.0,0.026171834265936864,0.006880509969819419,43.84808640598396,85.0,0.9999368871535202,0.5158598400703995,0.10413730428586546,0.3041062370253597,0.9999158005563209,0.5206050373102379,True,
TOI-270 d,Transmission,1056,1583,Felix et al. 2025,Holmberg &amp; Madhusudhan 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,86.0,86.0,0.023146023559920337,0.006849139869149204,43.82609981285144,85.0,0.9999375647206641,0.5156011742688404,0.10456993184087236,0.30249214480036607,0.9999167791372431,0.5203166069748906,True,
LTT 3780 c,Transmission,1574,1575,Rigby et al. 2025,Rigby et al. 2025,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,29.0,0.0,-0.004023468430123471,0.002830871542226805,7.725313425693401,28.0,0.9999469370193961,0.2759040509176215,0.0003623370449941629,0.0021186028016155966,0.9999007586813591,0.2850393848361953,True,
WASP-6 b,Transmission,1786,1787,Carter et al. 2020,Carter et al. 2020,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,7.0,0.0,-0.013356442573012908,0.013600650025795077,0.1319086397361911,6.0,0.999954487431873,0.021984773289365184,0.028454680782564603,0.24639494557847166,0.9997531412832513,0.023714415804806654,False,False
TOI-270 d,Transmission,1056,1581,Felix et al. 2025,Holmberg &amp; Madhusudhan 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,86.0,86.0,0.022845248611588355,0.006620837174310399,43.18727276038976,85.0,0.9999545832785888,0.5080855618869383,0.1213740045357167,0.28928956399137284,0.9999408231597585,0.5120386084439901,True,
GJ 1132 b,Transmission,556,1094,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,0.0008790577247231465,0.0007347784071943351,25.564350287724213,59.0,0.999956368391331,0.43329407267329173,-0.0008087351322640722,0.001238472558845188,0.9999494391034595,0.4334125526193863,True,
WASP-39 b,Transmission,172,871,JWST Transiting Exoplanet Community ERS Team 2022,Rustamkulov et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,62.0,62.0,0.005393459088491694,0.0021947600999965046,26.832887779230237,61.0,0.9999570341442421,0.43988340621688915,0.0015304191534393928,0.0034076928104171977,0.9999422976530606,0.4438531760157659,True,
L 98-59 b,Transmission,874,1622,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.00024219836267609714,0.0013714462193953208,2.4366024432375344,16.0,0.9999589248025674,0.1522876527023459,0.0033040251542779233,0.009512225654454011,0.9999223419838551,0.15439692075805558,True,
TOI-260 b,Transmission,1763,1764,Meech et al. 2026,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,0.0013712662068405,0.00037564156723656264,56.923438451436404,105.0,0.9999652619870711,0.5421279852517753,-0.002881223961680302,0.0006852642031663619,0.9999999990161872,0.3773581006005951,True,
GJ 1132 b,Transmission,1089,1092,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,62.0,1.0,0.004451990438415171,0.0007633352692143546,26.449948718878804,61.0,0.9999667643874933,0.43360571670293124,-3.85656635922673e-05,0.0012880111896502976,0.9999488022289468,0.4408175365666895,True,
